A1BG--ITIH4	Liver=[count:3=pct:2.5]
SARDH--VAV2	Adrenal_Gland=[count:1=pct:1.2],Prostate=[count:1=pct:1.6]
SBF1--MED24	Muscle=[count:1=pct:0.4],Esophagus=[count:1=pct:0.2]
SBNO2--CNN2	Blood=[count:3=pct:1.7],Whole_Blood=[count:3=pct:2.3],Spleen=[count:1=pct:0.9],Colon=[count:1=pct:0.5],Lung=[count:1=pct:0.6],Breast=[count:1=pct:0.9]
SBNO2--DAZAP1	Skin=[count:2=pct:0.6],Salivary_Gland=[count:1=pct:2.6],Esophagus=[count:1=pct:0.2],Blood=[count:1=pct:0.6]
SCAF4--ATL2	Colon=[count:1=pct:0.5],Uterus=[count:1=pct:2.3]
SCAF4--CHMP1A	Skin=[count:3=pct:1.0],Blood_Vessel=[count:1=pct:0.3],Esophagus=[count:1=pct:0.2],Brain=[count:1=pct:0.2],Testis=[count:1=pct:1.0],Small_Intestine=[count:1=pct:1.8],Colon=[count:1=pct:0.5]
SCAF4--CSNK1D	Colon=[count:1=pct:0.5],Blood=[count:1=pct:0.6]
SCAMP1--TBCA	Blood_Vessel=[count:1=pct:0.3],Thyroid=[count:1=pct:0.6]
SCARB1--UBC	Adrenal_Gland=[count:15=pct:17.6],Adipose_Tissue=[count:12=pct:4.0],Liver=[count:11=pct:9.1],Skin=[count:7=pct:2.2],Breast=[count:6=pct:5.4],Brain=[count:5=pct:0.8],Salivary_Gland=[count:3=pct:7.7],Nerve=[count:3=pct:1.8],Thyroid=[count:1=pct:0.6],Lung=[count:1=pct:0.6],Pituitary=[count:1=pct:1.9],Ovary=[count:1=pct:1.9],Muscle=[count:1=pct:0.4]
SCFD2--CHIC2	Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3]
SCFD2--FIP1L1	Pancreas=[count:1=pct:0.6],Prostate=[count:1=pct:1.6]
SDF4--FAM132A	Breast=[count:1=pct:0.9],Adipose_Tissue=[count:1=pct:0.3]
SDF4--UBE2J2	Lung=[count:2=pct:1.2],Blood=[count:2=pct:1.1]
SELM--SMTN	Blood_Vessel=[count:2=pct:0.5],Colon=[count:1=pct:0.5]
SEMA4B--IDH2	Esophagus=[count:1=pct:0.2],Thyroid=[count:1=pct:0.6],Colon=[count:1=pct:0.5],Bladder=[count:1=pct:11.1],Prostate=[count:1=pct:1.6],Adrenal_Gland=[count:1=pct:1.2]
SEMA4D--NFIL3	Blood=[count:2=pct:1.1],Whole_Blood=[count:2=pct:1.5]
SEPT11--CCNI	Brain=[count:1=pct:0.2],Nerve=[count:1=pct:0.6]
SERPINH1--UBC	Heart=[count:2=pct:0.8]
SERTAD2--UBB	Whole_Blood=[count:2=pct:1.5]
SF1--FUS	Whole_Blood=[count:2=pct:1.5],Skin=[count:2=pct:0.6],Lung=[count:1=pct:0.6],Small_Intestine=[count:1=pct:1.8]
SF1--GNAS	Thyroid=[count:3=pct:1.7],Salivary_Gland=[count:1=pct:2.6]
SFSWAP--NOC4L	Adipose_Tissue=[count:1=pct:0.3],Skin=[count:1=pct:0.3]
SFTPC--SFTPB	Lung=[count:4=pct:2.4]
SH3TC2--HTR4	Skin=[count:4=pct:1.3],Nerve=[count:1=pct:0.6],Brain=[count:1=pct:0.2]
SHANK3--SCO2	Adipose_Tissue=[count:3=pct:1.0]
SIGLEC5--FPR1	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
SIK1--ACTB	Skin=[count:3=pct:1.0],Heart=[count:1=pct:0.4]
SIK3--NNMT	Adipose_Tissue=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3]
SIPA1L1--ACTN1	Colon=[count:1=pct:0.5],Blood=[count:1=pct:0.6]
SKI--PRKCZ	Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3],Brain=[count:1=pct:0.2]
SLC11A1--CSF3R	Whole_Blood=[count:2=pct:1.5]
SLC11A1--TYMP	Blood=[count:2=pct:1.1]
SLC12A2--CTC-228N24.3	Small_Intestine=[count:1=pct:1.8],Skin=[count:1=pct:0.3]
SLC12A6--B2M	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
SLC16A3--METRNL	Blood=[count:12=pct:6.9],Whole_Blood=[count:11=pct:8.3],Lung=[count:1=pct:0.6],Blood_Vessel=[count:1=pct:0.3],Adipose_Tissue=[count:1=pct:0.3]
SLC22A20--GS1-251I9.4	Skin=[count:3=pct:1.0],Thyroid=[count:1=pct:0.6],Brain=[count:1=pct:0.2]
SLC25A37--FDFT1	Blood=[count:3=pct:1.7]
SLC25A37--LINC00152	Whole_Blood=[count:3=pct:2.3],Blood=[count:1=pct:0.6]
SLC25A37--MIR4435-1HG	Blood=[count:2=pct:1.1]
SLC25A37--TNFRSF10C	Whole_Blood=[count:2=pct:1.5],Blood=[count:1=pct:0.6]
SLC25A37--UBB	Blood=[count:53=pct:30.5],Whole_Blood=[count:44=pct:33.3],Spleen=[count:3=pct:2.7]
SLC25A39--HBA1	Blood=[count:2=pct:1.1]
SLC25A39--NARF	Whole_Blood=[count:2=pct:1.5]
SLC2A3--LYZ	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
SLC39A5--RP11-331F4.4	Pancreas=[count:5=pct:2.8]
SLC45A4--DENND3	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
SLC8B1--TENC1	Thyroid=[count:1=pct:0.6],Lung=[count:1=pct:0.6]
SMCHD1--MYL12A	Blood_Vessel=[count:1=pct:0.3],Spleen=[count:1=pct:0.9]
SMTNL2--POLE	Muscle=[count:2=pct:0.9]
SNX30--KIAA1958	Testis=[count:1=pct:1.0],Small_Intestine=[count:1=pct:1.8],Blood_Vessel=[count:1=pct:0.3],Nerve=[count:1=pct:0.6]
SOCS5--TTC7A	Nerve=[count:2=pct:1.2],Brain=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3],Breast=[count:1=pct:0.9]
SOCS6--MBP	Brain=[count:2=pct:0.3]
SPATA33--C5AR1	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
SPG11--B2M	Blood=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2]
SPG11--MRPL52	Brain=[count:17=pct:2.6],Thyroid=[count:5=pct:2.8],Esophagus=[count:4=pct:1.0],Adipose_Tissue=[count:3=pct:1.0],Prostate=[count:3=pct:4.9],Pituitary=[count:3=pct:5.8],Spleen=[count:2=pct:1.8],Vagina=[count:2=pct:3.6],Colon=[count:2=pct:1.0],Blood_Vessel=[count:1=pct:0.3],Skin=[count:1=pct:0.3],Lung=[count:1=pct:0.6],Salivary_Gland=[count:1=pct:2.6],Testis=[count:1=pct:1.0]
SPINK5--KRT4	Esophagus=[count:2=pct:0.5]
SPON2--CTBP1	Whole_Blood=[count:3=pct:2.3],Blood=[count:2=pct:1.1],Liver=[count:1=pct:0.8],Lung=[count:1=pct:0.6]
SPRR2A--SPRR3	Esophagus=[count:2=pct:0.5]
SPRR3--KRT4	Esophagus=[count:3=pct:0.7],Salivary_Gland=[count:1=pct:2.6]
SPRR3--SPRR2E	Esophagus=[count:2=pct:0.5]
SPSB1--H6PD	Esophagus=[count:1=pct:0.2],Stomach=[count:1=pct:1.1],Lung=[count:1=pct:0.6]
SPTBN1--ACYP2	Brain=[count:4=pct:0.6],Adipose_Tissue=[count:2=pct:0.7],Lung=[count:1=pct:0.6],Breast=[count:1=pct:0.9]
SPTBN1--RTN4	Brain=[count:2=pct:0.3],Heart=[count:1=pct:0.4],Adipose_Tissue=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3],Breast=[count:1=pct:0.9]
SQRDL--B2M	Blood=[count:21=pct:12.1],Whole_Blood=[count:20=pct:15.2],Spleen=[count:1=pct:0.9],Lung=[count:1=pct:0.6]
SRRM4--SRSF5	Skin=[count:2=pct:0.6],Blood_Vessel=[count:2=pct:0.5],Breast=[count:1=pct:0.9],Thyroid=[count:1=pct:0.6],Brain=[count:1=pct:0.2]
SS18L1--TAF4	Skin=[count:2=pct:0.6],Pancreas=[count:1=pct:0.6]
ST3GAL1--NDRG1	Adipose_Tissue=[count:2=pct:0.7],Blood=[count:2=pct:1.1],Esophagus=[count:1=pct:0.2],Nerve=[count:1=pct:0.6]
ST6GALNAC5--AK5	Nerve=[count:1=pct:0.6],Brain=[count:1=pct:0.2]
STAC3--TNNT1	Muscle=[count:2=pct:0.9]
STK4--YWHAB	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
STPG2--RP11-681L8.1	Pituitary=[count:2=pct:3.8],Brain=[count:1=pct:0.2]
STX18-AS1--MSX1	Brain=[count:24=pct:3.6],Adipose_Tissue=[count:5=pct:1.7],Skin=[count:4=pct:1.3],Nerve=[count:4=pct:2.4],Blood_Vessel=[count:3=pct:0.8],Vagina=[count:2=pct:3.6],Thyroid=[count:1=pct:0.6],Breast=[count:1=pct:0.9],Pituitary=[count:1=pct:1.9],Cervix_Uteri=[count:1=pct:12.5],Uterus=[count:1=pct:2.3],Pancreas=[count:1=pct:0.6]
SUN1--ADAP1	Blood_Vessel=[count:1=pct:0.3],Uterus=[count:1=pct:2.3],Adipose_Tissue=[count:1=pct:0.3]
SUN1--FAM20C	Skin=[count:2=pct:0.6]
SUN1--PDGFA	Small_Intestine=[count:1=pct:1.8],Blood_Vessel=[count:1=pct:0.3]
SUN1--PRKAR1B	Lung=[count:1=pct:0.6],Heart=[count:1=pct:0.4]
SVIL--ACTG1	Muscle=[count:3=pct:1.3],Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3],Colon=[count:1=pct:0.5]
SYK--AUH	Brain=[count:5=pct:0.8],Esophagus=[count:2=pct:0.5],Heart=[count:2=pct:0.8],Adipose_Tissue=[count:1=pct:0.3],Muscle=[count:1=pct:0.4],Blood_Vessel=[count:1=pct:0.3],Nerve=[count:1=pct:0.6],Pituitary=[count:1=pct:1.9]
SYTL3--DYNLT1	Adipose_Tissue=[count:1=pct:0.3],Breast=[count:1=pct:0.9],Lung=[count:1=pct:0.6]
TACC1--FGFR1	Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3]
TACC2--ORC3	Blood_Vessel=[count:1=pct:0.3],Adrenal_Gland=[count:1=pct:1.2]
TADA2B--SORCS2	Brain=[count:74=pct:11.2],Blood_Vessel=[count:12=pct:3.3],Nerve=[count:8=pct:4.7],Muscle=[count:6=pct:2.6],Pancreas=[count:5=pct:2.8],Adipose_Tissue=[count:3=pct:1.0],Ovary=[count:3=pct:5.7],Breast=[count:2=pct:1.8],Skin=[count:2=pct:0.6],Thyroid=[count:2=pct:1.1],Colon=[count:2=pct:1.0],Uterus=[count:2=pct:4.7],Testis=[count:1=pct:1.0],Stomach=[count:1=pct:1.1],Lung=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2]
TAF1D--RNPC3	Adipose_Tissue=[count:3=pct:1.0],Pancreas=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2],Muscle=[count:1=pct:0.4],Whole_Blood=[count:1=pct:0.8]
TAF4--PSMA7	Thyroid=[count:1=pct:0.6],Liver=[count:1=pct:0.8]
TAGLN--CNN1	Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3]
TBCD--METRNL	Adipose_Tissue=[count:1=pct:0.3],Skin=[count:1=pct:0.3]
TBP--FAM120B	Testis=[count:2=pct:1.9]
TBX1--MRPL40	Testis=[count:2=pct:1.9]
TBX18--RP1-90L14.1	Blood_Vessel=[count:2=pct:0.5],Skin=[count:1=pct:0.3]
TCAP--ALDOA	Muscle=[count:2=pct:0.9]
TEAD1--PARVA	Adipose_Tissue=[count:1=pct:0.3],Vagina=[count:1=pct:1.8],Colon=[count:1=pct:0.5]
TENC1--C1S	Breast=[count:1=pct:0.9],Adipose_Tissue=[count:1=pct:0.3],Nerve=[count:1=pct:0.6]
TENC1--HBB	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TET2--PPA2	Whole_Blood=[count:1=pct:0.8],Heart=[count:1=pct:0.4]
TEX29--RP11-65D24.2	Testis=[count:2=pct:1.9]
TFDP1--ACTG1	Muscle=[count:2=pct:0.9]
TFDP2--XRN1	Blood_Vessel=[count:1=pct:0.3],Lung=[count:1=pct:0.6]
TFG--GPR128	Heart=[count:12=pct:4.8],Esophagus=[count:9=pct:2.2],Skin=[count:9=pct:2.9],Brain=[count:8=pct:1.2],Blood_Vessel=[count:8=pct:2.2],Muscle=[count:7=pct:3.0],Nerve=[count:5=pct:2.9],Blood=[count:5=pct:2.9],Lung=[count:5=pct:3.0],Colon=[count:5=pct:2.6],Thyroid=[count:5=pct:2.8],Testis=[count:5=pct:4.8],Pancreas=[count:4=pct:2.2],Adrenal_Gland=[count:4=pct:4.7],Liver=[count:3=pct:2.5],Prostate=[count:3=pct:4.9],Adipose_Tissue=[count:2=pct:0.7],Bladder=[count:2=pct:22.2],Ovary=[count:1=pct:1.9],Cervix_Uteri=[count:1=pct:12.5],Uterus=[count:1=pct:2.3],Whole_Blood=[count:1=pct:0.8],Stomach=[count:1=pct:1.1],Fallopian_Tube=[count:1=pct:16.7],Breast=[count:1=pct:0.9],Small_Intestine=[count:1=pct:1.8]
TG--COL6A2	Thyroid=[count:3=pct:1.7]
TG--GNAS	Thyroid=[count:3=pct:1.7]
TG--PAX8	Thyroid=[count:3=pct:1.7]
TG--TPO	Thyroid=[count:3=pct:1.7]
TG--ZADH2	Thyroid=[count:2=pct:1.1]
TGFB1I1--ARMC5	Esophagus=[count:5=pct:1.2],Adipose_Tissue=[count:3=pct:1.0],Heart=[count:3=pct:1.2],Colon=[count:3=pct:1.6],Skin=[count:3=pct:1.0],Lung=[count:2=pct:1.2],Spleen=[count:1=pct:0.9],Blood_Vessel=[count:1=pct:0.3],Nerve=[count:1=pct:0.6],Adrenal_Gland=[count:1=pct:1.2],Testis=[count:1=pct:1.0],Breast=[count:1=pct:0.9],Thyroid=[count:1=pct:0.6],Stomach=[count:1=pct:1.1]
TIMM23--RP11-464F9.1	Brain=[count:332=pct:50.4],Blood_Vessel=[count:317=pct:85.9],Esophagus=[count:304=pct:75.1],Adipose_Tissue=[count:250=pct:83.9],Skin=[count:223=pct:70.8],Muscle=[count:204=pct:86.8],Heart=[count:157=pct:62.5],Thyroid=[count:141=pct:79.7],Nerve=[count:139=pct:81.8],Colon=[count:137=pct:71.7],Lung=[count:124=pct:74.3],Pancreas=[count:118=pct:65.2],Breast=[count:90=pct:81.1],Liver=[count:78=pct:64.5],Testis=[count:75=pct:71.4],Spleen=[count:74=pct:66.1],Stomach=[count:55=pct:61.8],Adrenal_Gland=[count:52=pct:61.2],Pituitary=[count:48=pct:92.3],Prostate=[count:45=pct:73.8],Small_Intestine=[count:43=pct:78.2],Ovary=[count:41=pct:77.4],Blood=[count:37=pct:21.3],Uterus=[count:34=pct:79.1],Vagina=[count:34=pct:61.8],Salivary_Gland=[count:33=pct:84.6],Whole_Blood=[count:29=pct:22.0],Kidney=[count:8=pct:57.1],Cervix_Uteri=[count:6=pct:75.0],Bladder=[count:6=pct:66.7],Fallopian_Tube=[count:5=pct:83.3],_not_provided_=[count:1=pct:100.0]
TIMM23--RP11-574K11.29	Testis=[count:1=pct:1.0],Esophagus=[count:1=pct:0.2]
TIMM23--RP11-592B15.3	Stomach=[count:2=pct:2.2],Vagina=[count:2=pct:3.6],Thyroid=[count:1=pct:0.6],Salivary_Gland=[count:1=pct:2.6],Nerve=[count:1=pct:0.6],Uterus=[count:1=pct:2.3],Whole_Blood=[count:1=pct:0.8],Breast=[count:1=pct:0.9],Muscle=[count:1=pct:0.4]
TIMM23B--AGAP6	Adipose_Tissue=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3]
TIMM23B--LINC00843	Blood_Vessel=[count:276=pct:74.8],Esophagus=[count:263=pct:64.9],Brain=[count:238=pct:36.1],Adipose_Tissue=[count:214=pct:71.8],Muscle=[count:191=pct:81.3],Skin=[count:181=pct:57.5],Nerve=[count:139=pct:81.8],Colon=[count:129=pct:67.5],Thyroid=[count:127=pct:71.8],Pancreas=[count:124=pct:68.5],Lung=[count:120=pct:71.9],Heart=[count:120=pct:47.8],Breast=[count:86=pct:77.5],Testis=[count:77=pct:73.3],Spleen=[count:57=pct:50.9],Liver=[count:53=pct:43.8],Stomach=[count:50=pct:56.2],Pituitary=[count:49=pct:94.2],Prostate=[count:44=pct:72.1],Adrenal_Gland=[count:41=pct:48.2],Small_Intestine=[count:34=pct:61.8],Ovary=[count:33=pct:62.3],Uterus=[count:29=pct:67.4],Salivary_Gland=[count:26=pct:66.7],Vagina=[count:24=pct:43.6],Blood=[count:16=pct:9.2],Whole_Blood=[count:15=pct:11.4],Kidney=[count:7=pct:50.0],Bladder=[count:7=pct:77.8],Cervix_Uteri=[count:6=pct:75.0],Fallopian_Tube=[count:5=pct:83.3],_not_provided_=[count:1=pct:100.0]
TIMM23B--PARGP1	Brain=[count:141=pct:21.4],Esophagus=[count:79=pct:19.5],Skin=[count:66=pct:21.0],Heart=[count:57=pct:22.7],Blood_Vessel=[count:54=pct:14.6],Adipose_Tissue=[count:48=pct:16.1],Colon=[count:35=pct:18.3],Thyroid=[count:33=pct:18.6],Liver=[count:32=pct:26.4],Pancreas=[count:28=pct:15.5],Muscle=[count:27=pct:11.5],Adrenal_Gland=[count:27=pct:31.8],Lung=[count:25=pct:15.0],Spleen=[count:24=pct:21.4],Stomach=[count:22=pct:24.7],Vagina=[count:21=pct:38.2],Blood=[count:20=pct:11.5],Nerve=[count:20=pct:11.8],Whole_Blood=[count:19=pct:14.4],Testis=[count:17=pct:16.2],Breast=[count:15=pct:13.5],Small_Intestine=[count:12=pct:21.8],Prostate=[count:11=pct:18.0],Salivary_Gland=[count:11=pct:28.2],Uterus=[count:10=pct:23.3],Ovary=[count:10=pct:18.9],Kidney=[count:2=pct:14.3],Cervix_Uteri=[count:2=pct:25.0],Pituitary=[count:1=pct:1.9],Bladder=[count:1=pct:11.1],Fallopian_Tube=[count:1=pct:16.7]
TIMM23B--RP11-175I17.2	Blood_Vessel=[count:1=pct:0.3],Ovary=[count:1=pct:1.9]
TINAGL1--ACTG1	Heart=[count:21=pct:8.4],Blood_Vessel=[count:13=pct:3.5],Esophagus=[count:3=pct:0.7],Colon=[count:2=pct:1.0],Adipose_Tissue=[count:1=pct:0.3],Lung=[count:1=pct:0.6]
TINAGL1--PDLIM7	Blood_Vessel=[count:2=pct:0.5]
TINAGL1--PLXNB1	Blood_Vessel=[count:8=pct:2.2],Prostate=[count:1=pct:1.6]
TINAGL1--SMTN	Blood_Vessel=[count:9=pct:2.4]
TKT--ACTG1	Muscle=[count:5=pct:2.1]
TLE3--B2M	Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
TLL1--CPE	Brain=[count:2=pct:0.3]
TLN1--COL1A1	Blood_Vessel=[count:1=pct:0.3],Adipose_Tissue=[count:1=pct:0.3]
TLN2--TPM1	Heart=[count:2=pct:0.8],Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3]
TM2D1--ADH1B	Blood_Vessel=[count:2=pct:0.5],Adipose_Tissue=[count:1=pct:0.3]
TMCC2--UBB	Blood=[count:4=pct:2.3],Whole_Blood=[count:2=pct:1.5]
TMEM104--ABCC5	Nerve=[count:1=pct:0.6],Thyroid=[count:1=pct:0.6],Prostate=[count:1=pct:1.6]
TMEM164--RGAG1	Brain=[count:3=pct:0.5],Muscle=[count:1=pct:0.4]
TMEM244--ARHGAP18	Brain=[count:4=pct:0.6]
TMEM57--SYF2	Brain=[count:6=pct:0.9],Blood_Vessel=[count:1=pct:0.3]
TMEM63A--MAGI1	Pancreas=[count:1=pct:0.6],Adipose_Tissue=[count:1=pct:0.3],Blood_Vessel=[count:1=pct:0.3],Nerve=[count:1=pct:0.6],Ovary=[count:1=pct:1.9],Small_Intestine=[count:1=pct:1.8],Colon=[count:1=pct:0.5]
TMEM66--RBPMS	Blood_Vessel=[count:2=pct:0.5]
TMLHE--CLIC2	Whole_Blood=[count:2=pct:1.5],Spleen=[count:1=pct:0.9],Adipose_Tissue=[count:1=pct:0.3],Blood=[count:1=pct:0.6]
TNFRSF10C--MNDA	Blood=[count:2=pct:1.1]
TNNI2--TPM2	Muscle=[count:2=pct:0.9]
TNNT1--MYH7	Muscle=[count:12=pct:5.1]
TNNT1--NUDCD3	Muscle=[count:10=pct:4.3],Prostate=[count:1=pct:1.6]
TNNT2--ALDOA	Heart=[count:3=pct:1.2]
TNNT2--MYH7	Heart=[count:2=pct:0.8]
TNNT2--OBSCN	Heart=[count:3=pct:1.2]
TNNT2--PAM	Heart=[count:2=pct:0.8]
TNNT2--TPM1	Heart=[count:2=pct:0.8]
TNNT3--MYH7	Muscle=[count:2=pct:0.9]
TNNT3--TPM1	Muscle=[count:2=pct:0.9]
TNRC18--LDLR	Adrenal_Gland=[count:2=pct:2.4]
TNS1--ACTG1	Colon=[count:2=pct:1.0],Blood_Vessel=[count:2=pct:0.5],Esophagus=[count:1=pct:0.2]
TOB2--SMTN	Esophagus=[count:2=pct:0.5]
TOLLIP--MOB2	Skin=[count:3=pct:1.0]
TPM1--ACTG1	Esophagus=[count:4=pct:1.0],Heart=[count:3=pct:1.2],Colon=[count:3=pct:1.6],Stomach=[count:1=pct:1.1],Blood_Vessel=[count:1=pct:0.3]
TPM1--MYH6	Heart=[count:2=pct:0.8]
TPM1--PLXNB1	Lung=[count:1=pct:0.6],Small_Intestine=[count:1=pct:1.8]
TPM1--SMTN	Esophagus=[count:3=pct:0.7],Colon=[count:1=pct:0.5]
TPM1--TNNT2	Heart=[count:2=pct:0.8]
TPM2--AC002401.1	Muscle=[count:3=pct:1.3]
TPM2--ACTG1	Blood_Vessel=[count:158=pct:42.8],Esophagus=[count:132=pct:32.6],Colon=[count:59=pct:30.9],Heart=[count:15=pct:6.0],Prostate=[count:9=pct:14.8],Stomach=[count:8=pct:9.0],Adipose_Tissue=[count:6=pct:2.0],Uterus=[count:4=pct:9.3],Small_Intestine=[count:3=pct:5.5],Vagina=[count:3=pct:5.5],Bladder=[count:2=pct:22.2],Lung=[count:2=pct:1.2],Ovary=[count:2=pct:3.8],Breast=[count:1=pct:0.9],_not_provided_=[count:1=pct:100.0],Fallopian_Tube=[count:1=pct:16.7],Nerve=[count:1=pct:0.6]
TPM2--CKM	Muscle=[count:8=pct:3.4]
TPM2--COL4A2	Colon=[count:1=pct:0.5],Blood_Vessel=[count:1=pct:0.3]
TPM2--COL6A1	Colon=[count:2=pct:1.0]
TPM2--COL6A2	Colon=[count:2=pct:1.0],Blood_Vessel=[count:1=pct:0.3]
TPM2--DES	Muscle=[count:2=pct:0.9]
TPM2--FLNA	Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3]
TPM2--ITGA5	Blood_Vessel=[count:2=pct:0.5]
TPM2--ITGA7	Esophagus=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3]
TPM2--MYH11	Small_Intestine=[count:1=pct:1.8],Blood_Vessel=[count:1=pct:0.3]
TPM2--MYH9	Blood_Vessel=[count:2=pct:0.5]
TPM2--MYL6	Blood_Vessel=[count:9=pct:2.4],Esophagus=[count:3=pct:0.7],Colon=[count:2=pct:1.0],Adipose_Tissue=[count:1=pct:0.3]
TPM2--SLC26A6	Blood_Vessel=[count:3=pct:0.8]
TPM2--SMTN	Blood_Vessel=[count:24=pct:6.5],Esophagus=[count:19=pct:4.7],Colon=[count:7=pct:3.7],Nerve=[count:1=pct:0.6],Uterus=[count:1=pct:2.3],Prostate=[count:1=pct:1.6]
TPM2--TGM2	Blood_Vessel=[count:2=pct:0.5]
TPM2--TLN1	Blood_Vessel=[count:11=pct:3.0],Prostate=[count:1=pct:1.6]
TPM2--TNFRSF14	Blood_Vessel=[count:2=pct:0.5],Colon=[count:1=pct:0.5],Esophagus=[count:1=pct:0.2]
TPM3--ACTN2	Muscle=[count:7=pct:3.0]
TPM3--MYBPC1	Muscle=[count:2=pct:0.9]
TPM3--MYH7	Muscle=[count:2=pct:0.9]
TPM3--TNNT1	Muscle=[count:2=pct:0.9]
TPM3--UBE2D2	Muscle=[count:2=pct:0.9]
TPM4--KLF2	Blood=[count:5=pct:2.9],Adipose_Tissue=[count:3=pct:1.0],Colon=[count:2=pct:1.0],Whole_Blood=[count:2=pct:1.5],Esophagus=[count:2=pct:0.5],Blood_Vessel=[count:2=pct:0.5],Small_Intestine=[count:1=pct:1.8],Fallopian_Tube=[count:1=pct:16.7],Lung=[count:1=pct:0.6]
TPM4--PPP1R12C	Blood_Vessel=[count:2=pct:0.5]
TPO--TG	Thyroid=[count:3=pct:1.7]
TPPP--BRD9	Colon=[count:8=pct:4.2],Blood_Vessel=[count:8=pct:2.2],Esophagus=[count:8=pct:2.0],Brain=[count:3=pct:0.5],Lung=[count:3=pct:1.8],Uterus=[count:2=pct:4.7],Adipose_Tissue=[count:2=pct:0.7],Pituitary=[count:1=pct:1.9],Heart=[count:1=pct:0.4],Muscle=[count:1=pct:0.4],Skin=[count:1=pct:0.3],Thyroid=[count:1=pct:0.6],Ovary=[count:1=pct:1.9],Nerve=[count:1=pct:0.6]
TPPP--IRX2	Skin=[count:1=pct:0.3],Lung=[count:1=pct:0.6]
TRAV1-1--TRAC	Lung=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
TRAV1-1--TRAJ26	Whole_Blood=[count:2=pct:1.5]
TRAV12-1--TRAJ17	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV12-1--TRAJ3	Blood=[count:2=pct:1.1]
TRAV12-1--TRAJ33	Whole_Blood=[count:2=pct:1.5]
TRAV12-2--TRAJ12	Blood=[count:1=pct:0.6],Nerve=[count:1=pct:0.6]
TRAV12-2--TRAJ20	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV12-2--TRAJ33	Whole_Blood=[count:2=pct:1.5]
TRAV12-2--TRAJ6	Blood=[count:2=pct:1.1],Nerve=[count:1=pct:0.6]
TRAV12-3--TRAJ34	Spleen=[count:1=pct:0.9],Whole_Blood=[count:1=pct:0.8]
TRAV12-3--TRAJ40	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV13-1--TRAJ39	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV13-1--TRAJ41	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV13-1--TRAJ45	Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
TRAV14DV4--TRAJ52	Blood=[count:1=pct:0.6],Small_Intestine=[count:1=pct:1.8]
TRAV17--TRAJ28	Blood=[count:2=pct:1.1]
TRAV17--TRAJ42	Spleen=[count:1=pct:0.9],Whole_Blood=[count:1=pct:0.8]
TRAV17--TRAJ48	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV19--TRAJ41	Blood=[count:2=pct:1.1]
TRAV2--TRAC	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
TRAV2--TRAJ23	Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
TRAV2--TRAJ32	Whole_Blood=[count:2=pct:1.5]
TRAV20--TRAJ42	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV21--TRAJ42	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV24--TRAC	Blood=[count:2=pct:1.1],Whole_Blood=[count:2=pct:1.5],Spleen=[count:1=pct:0.9]
TRAV30--TRAJ26	Spleen=[count:1=pct:0.9],Blood=[count:1=pct:0.6]
