id	geneID	symbol	geneName	otherID	species	humanOrtho	authority	version_date
14249	5906	RAP1A	RAP1A, member of RAS oncogene family	RAP1A	human	5906	atlas	20110725
14250	5908	RAP1B	RAP1B, member of RAS oncogene family	RAP1B	human	5908	atlas	20110725
14251	5911	RAP2A	RAP2A, member of RAS oncogene family	RAP2A	human	5911	atlas	20110725
14252	5912	RAP2B	RAP2B, member of RAS oncogene family	RAP2B	human	5912	atlas	20110725
14253	5914	RARA	retinoic acid receptor, alpha	RARA	human	5914	atlas	20110725
14254	5918	RARRES1	retinoic acid receptor responder (tazarotene induced) 1	RARRES1	human	5918	atlas	20110725
14255	5925	RB1	retinoblastoma 1	RB1	human	5925	atlas	20110725
14256	8148	TAF15	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa	TAF15	human	8148	atlas	20110725
14257	9400	RECQL5	RecQ protein-like 5	RECQL5	human	9400	atlas	20110725
14258	5965	RECQL	RecQ protein-like (DNA helicase Q1-like)	RECQL	human	5965	atlas	20110725
14259	83998	REG4	regenerating islet-derived family, member 4	REG4	human	83998	atlas	20110725
14260	5966	REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	REL	human	5966	atlas	20110725
14261	6118	RPA2	replication protein A2, 32kDa	RPA2	human	6118	atlas	20110725
14262	5979	RET	ret proto-oncogene	RET	human	5979	atlas	20110725
14263	8635	RNASET2	ribonuclease T2	RNASET2	human	8635	atlas	20110725
14264	6154	RPL26	ribosomal protein L26	RPL26	human	6154	atlas	20110725
14265	6284	S100A13	S100 calcium binding protein A13	S100A13	human	6284	atlas	20110725
14266	60485	SAV1	salvador homolog 1 (Drosophila)	SAV1	human	60485	atlas	20110725
14267	6304	SATB1	SATB homeobox 1	SATB1	human	6304	atlas	20110725
14268	6886	TAL1	T-cell acute lymphocytic leukemia 1	TAL1	human	6886	atlas	20110725
14269	6390	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	SDHB	human	6390	atlas	20110725
14270	6391	SDHC	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa	SDHC	human	6391	atlas	20110725
14271	6392	SDHD	succinate dehydrogenase complex, subunit D, integral membrane protein	SDHD	human	6392	atlas	20110725
14272	6405	SEMA3F	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	SEMA3F	human	6405	atlas	20110725
14273	6469	SHH	sonic hedgehog	SHH	human	6469	atlas	20110725
14274	6478	SIAH2	seven in absentia homolog 2 (Drosophila)	SIAH2	human	6478	atlas	20110725
14275	6491	STIL	SCL/TAL1 interrupting locus	STIL	human	6491	atlas	20110725
14276	94241	TP53INP1	tumor protein p53 inducible nuclear protein 1	TP53INP1	human	94241	atlas	20110725
14277	6615	SNAI1	snail homolog 1 (Drosophila)	SNAI1	human	6615	atlas	20110725
14278	6664	SOX11	SRY (sex determining region Y)-box 11	SOX11	human	6664	atlas	20110725
14279	53340	SPA17	sperm autoantigenic protein 17	SPA17	human	53340	atlas	20110725
14280	7032	TFF2	trefoil factor 2	TFF2	human	7032	atlas	20110725
14281	6850	SYK	spleen tyrosine kinase	SYK	human	6850	atlas	20110725
14282	6887	TAL2	T-cell acute lymphocytic leukemia 2	TAL2	human	6887	atlas	20110725
14283	7942	TFEB	transcription factor EB	TFEB	human	7942	atlas	20110725
14284	8115	TCL1A	T-cell leukemia/lymphoma 1A	TCL1A	human	8115	atlas	20110725
14285	9623	TCL1B	T-cell leukemia/lymphoma 1B	TCL1B	human	9623	atlas	20110725
14286	6988	TCTA	T-cell leukemia translocation altered gene	TCTA	human	6988	atlas	20110725
14287	10342	TFG	TRK-fused gene	TFG	human	10342	atlas	20110725
14288	7030	TFE3	transcription factor binding to IGHM enhancer 3	TFE3	human	7030	atlas	20110725
14289	7031	TFF1	trefoil factor 1	TFF1	human	7031	atlas	20110725
14290	7057	THBS1	thrombospondin 1	THBS1	human	7057	atlas	20110725
14291	63923	TNN	tenascin N	TNN	human	63923	atlas	20110725
14292	7150	TOP1	topoisomerase (DNA) I	TOP1	human	7150	atlas	20110725
14293	7171	TPM4	tropomyosin 4	TPM4	human	7171	atlas	20110725
14294	7175	TPR	translocated promoter region (to activated MET oncogene)	TPR	human	7175	atlas	20110725
14295	6955	TRA@	T cell receptor alpha locus	TRA@	human	6955	atlas	20110725
14296	6957	TRB@	T cell receptor beta locus	TRB@	human	6957	atlas	20110725
14297	6964	TRD@	T cell receptor delta locus	TRD@	human	6964	atlas	20110725
14298	9098	USP6	ubiquitin specific peptidase 6 (Tre-2 oncogene)	USP6	human	9098	atlas	20110725
14299	6965	TRG@	T cell receptor gamma locus	TRG@	human	6965	atlas	20110725
14300	7249	TSC2	tuberous sclerosis 2	TSC2	human	7249	atlas	20110725
14301	7409	VAV1	vav 1 guanine nucleotide exchange factor	VAV1	human	7409	atlas	20110725
14302	7428	VHL	von Hippel-Lindau tumor suppressor	VHL	human	7428	atlas	20110725
14303	58189	WFDC1	WAP four-disulfide core domain 1	WFDC1	human	58189	atlas	20110725
14304	7474	WNT5A	wingless-type MMTV integration site family, member 5A	WNT5A	human	7474	atlas	20110725
14305	7486	WRN	Werner syndrome, RecQ helicase-like	WRN	human	7486	atlas	20110725
14306	7490	WT1	Wilms tumor 1	WT1	human	7490	atlas	20110725
14307	7507	XPA	xeroderma pigmentosum, complementation group A	XPA	human	7507	atlas	20110725
14308	7508	XPC	xeroderma pigmentosum, complementation group C	XPC	human	7508	atlas	20110725
14309	7517	XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	XRCC3	human	7517	atlas	20110725
14310	10413	YAP1	Yes-associated protein 1	YAP1	human	10413	atlas	20110725
14311	10009	ZBTB33	zinc finger and BTB domain containing 33	ZBTB33	human	10009	atlas	20110725
14312	55332	DRAM1	DNA-damage regulated autophagy modulator 1	DRAM	human	55332	atlas	20110725
14313	92521	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1	CYTSB	human	92521	atlas	20110725
14314	23522	KAT6B	K(lysine) acetyltransferase 6B	MYST4	human	23522	atlas	20110725
14315	100272147	MTCP1NB	mature T-cell proliferation 1 neighbor	MTCP1	human	100272147	atlas	20110725
14316	30816	ERVW-1	endogenous retrovirus group W, member 1	ERVWE1	human	30816	atlas	20110725
14317	23552	CDK20	cyclin-dependent kinase 20	CCRK	human	23552	atlas	20110725
14318	7994	KAT6A	K(lysine) acetyltransferase 6A	MYST3	human	7994	atlas	20110725
14319	606	NBEAP1	neurobeachin pseudogene 1	BCL8	human	606	atlas	20110725
14320	2475	MTOR	mechanistic target of rapamycin (serine/threonine kinase)	FRAP1	human	2475	atlas	20110725
14321	23081	KDM4C	lysine (K)-specific demethylase 4C	JMJD2C	human	23081	atlas	20110725
14322	84324	SARNP	SARNP SAP domain containing ribonucleoprotein	CIP29	human	84324	atlas	20110725
14323	5892	RAD51D	RAD51 homolog D (S. cerevisiae)	RAD51L3	human	5892	atlas	20110725
14324	5927	KDM5A	lysine (K)-specific demethylase 5A	JARID1A	human	5927	atlas	20110725
14325	2122	MECOM	MDS1 and EVI1 complex locus	EVI1	human	2122	atlas	20110725
14691	25	ABL1	c-abl oncogene 1, non-receptor tyrosine kinase	ABL1	human	25	waldman	20110725
14692	27	ABL2	v-abl Abelson murine leukemia viral oncogene homolog 2	ABL2	human	27	waldman	20110725
14693	28	ABO	ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)	ABO	human	28	waldman	20110725
14694	29	ABR	active BCR-related gene	ABR	human	29	waldman	20110725
14695	207	AKT1	v-akt murine thymoma viral oncogene homolog 1	AKT1	human	207	waldman	20110725
14696	208	AKT2	v-akt murine thymoma viral oncogene homolog 2	AKT2	human	208	waldman	20110725
14697	324	APC	adenomatous polyposis coli	APC	human	324	waldman	20110725
14698	367	AR	androgen receptor	AR	human	367	waldman	20110725
14699	374	AREG	amphiregulin	AREG	human	374	waldman	20110725
14700	558	AXL	AXL receptor tyrosine kinase	AXL	human	558	waldman	20110725
14701	573	BAG1	BCL2-associated athanogene	BAG1	human	573	waldman	20110725
14702	578	BAK1	BCL2-antagonist/killer 1	BAK1	human	578	waldman	20110725
14703	581	BAX	BCL2-associated X protein	BAX	human	581	waldman	20110725
14704	596	BCL2	B-cell CLL/lymphoma 2	BCL2	human	596	waldman	20110725
14705	597	BCL2A1	BCL2-related protein A1	BCL2A1	human	597	waldman	20110725
14706	599	BCL2L2	BCL2-like 2	BCL2L2	human	599	waldman	20110725
14707	602	BCL3	B-cell CLL/lymphoma 3	BCL3	human	602	waldman	20110725
14708	603	BCL5	B-cell CLL/lymphoma 5	BCL5	human	603	waldman	20110725
14709	604	BCL6	B-cell CLL/lymphoma 6	BCL6	human	604	waldman	20110725
14710	613	BCR	breakpoint cluster region	BCR	human	613	waldman	20110725
14711	641	BLM	Bloom syndrome, RecQ helicase-like	BLM	human	641	waldman	20110725
14712	648	BMI1	BMI1 polycomb ring finger oncogene	BMI1	human	648	waldman	20110725
14713	673	BRAF	v-raf murine sarcoma viral oncogene homolog B1	BRAF	human	673	waldman	20110725
14714	672	BRCA1	breast cancer 1, early onset	BRCA1	human	672	waldman	20110725
14715	675	BRCA2	breast cancer 2, early onset	BRCA2	human	675	waldman	20110725
14716	699	BUB1	budding uninhibited by benzimidazoles 1 homolog (yeast)	BUB1	human	699	waldman	20110725
14717	796	CALCA	calcitonin-related polypeptide alpha	CALCA	human	796	waldman	20110725
14718	799	CALCR	calcitonin receptor	CALCR	human	799	waldman	20110725
14719	867	CBL	Cas-Br-M (murine) ecotropic retroviral transforming sequence	CBL	human	867	waldman	20110725
14720	891	CCNB1	cyclin B1	CCNB1	human	891	waldman	20110725
14721	892	CCNC	cyclin C	CCNC	human	892	waldman	20110725
14722	595	CCND1	cyclin D1	CCND1	human	595	waldman	20110725
14723	894	CCND2	cyclin D2	CCND2	human	894	waldman	20110725
14724	896	CCND3	cyclin D3	CCND3	human	896	waldman	20110725
14725	899	CCNF	cyclin F	CCNF	human	899	waldman	20110725
14726	902	CCNH	cyclin H	CCNH	human	902	waldman	20110725
14727	904	CCNT1	cyclin T1	CCNT1	human	904	waldman	20110725
14728	960	CD44	CD44 molecule (Indian blood group)	CD44	human	960	waldman	20110725
14729	993	CDC25A	cell division cycle 25 homolog A (S. pombe)	CDC25A	human	993	waldman	20110725
14730	994	CDC25B	cell division cycle 25 homolog B (S. pombe)	CDC25B	human	994	waldman	20110725
14731	995	CDC25C	cell division cycle 25 homolog C (S. pombe)	CDC25C	human	995	waldman	20110725
14732	996	CDC27	cell division cycle 27 homolog (S. cerevisiae)	CDC27	human	996	waldman	20110725
14733	997	CDC34	cell division cycle 34 homolog (S. cerevisiae)	CDC34	human	997	waldman	20110725
14734	999	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	CDH1	human	999	waldman	20110725
14735	1012	CDH13	cadherin 13, H-cadherin (heart)	CDH13	human	1012	waldman	20110725
14736	1017	CDK2	cyclin-dependent kinase 2	CDK2	human	1017	waldman	20110725
14737	1019	CDK4	cyclin-dependent kinase 4	CDK4	human	1019	waldman	20110725
14738	1020	CDK5	cyclin-dependent kinase 5	CDK5	human	1020	waldman	20110725
14739	1022	CDK7	cyclin-dependent kinase 7	CDK7	human	1022	waldman	20110725
14740	1026	CDKN1A	cyclin-dependent kinase inhibitor 1A (p21, Cip1)	CDKN1A	human	1026	waldman	20110725
14741	1027	CDKN1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	CDKN1B	human	1027	waldman	20110725
14742	1028	CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)	CDKN1C	human	1028	waldman	20110725
14743	1029	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	CDKN2A	human	1029	waldman	20110725
14744	1030	CDKN2B	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)	CDKN2B	human	1030	waldman	20110725
14745	1032	CDKN2D	cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)	CDKN2D	human	1032	waldman	20110725
14746	1033	CDKN3	cyclin-dependent kinase inhibitor 3	CDKN3	human	1033	waldman	20110725
14747	1050	CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	CEBPA	human	1050	waldman	20110725
14748	1113	CHGA	chromogranin A (parathyroid secretory protein 1)	CHGA	human	1113	waldman	20110725
14749	1143	CHRNB4	cholinergic receptor, nicotinic, beta 4	CHRNB4	human	1143	waldman	20110725
14750	1164	CKS2	CDC28 protein kinase regulatory subunit 2	CKS2	human	1164	waldman	20110725
14751	1398	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	CRK	human	1398	waldman	20110725
14752	1399	CRKL	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	CRKL	human	1399	waldman	20110725
14753	1436	CSF1R	colony stimulating factor 1 receptor	CSF1R	human	1436	waldman	20110725
14754	1490	CTGF	connective tissue growth factor	CTGF	human	1490	waldman	20110725
14755	1495	CTNNA1	catenin (cadherin-associated protein), alpha 1, 102kDa	CTNNA1	human	1495	waldman	20110725
14756	1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	CTNNB1	human	1499	waldman	20110725
14757	1630	DCC	deleted in colorectal carcinoma	DCC	human	1630	waldman	20110725
14758	1656	DDX6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6	DDX6	human	1656	waldman	20110725
14759	1755	DMBT1	deleted in malignant brain tumors 1	DMBT1	human	1755	waldman	20110725
14760	1869	E2F1	E2F transcription factor 1	E2F1	human	1869	waldman	20110725
14761	1870	E2F2	E2F transcription factor 2	E2F2	human	1870	waldman	20110725
14762	1871	E2F3	E2F transcription factor 3	E2F3	human	1871	waldman	20110725
14763	1874	E2F4	E2F transcription factor 4, p107/p130-binding	E2F4	human	1874	waldman	20110725
14764	1888	EBVS1	Epstein Barr virus integration site 1	EBVS1	human	1888	waldman	20110725
14765	1894	ECT2	epithelial cell transforming sequence 2 oncogene	ECT2	human	1894	waldman	20110725
14766	1950	EGF	epidermal growth factor	EGF	human	1950	waldman	20110725
14767	1956	EGFR	epidermal growth factor receptor	EGFR	human	1956	waldman	20110725
14768	2002	ELK1	ELK1, member of ETS oncogene family	ELK1	human	2002	waldman	20110725
14769	2004	ELK3	ELK3, ETS-domain protein (SRF accessory protein 2)	ELK3	human	2004	waldman	20110725
14770	2005	ELK4	ELK4, ETS-domain protein (SRF accessory protein 1)	ELK4	human	2005	waldman	20110725
14771	2041	EPHA1	EPH receptor A1	EPHA1	human	2041	waldman	20110725
14772	2056	EPO	erythropoietin	EPO	human	2056	waldman	20110725
14773	2060	EPS15	epidermal growth factor receptor pathway substrate 15	EPS15	human	2060	waldman	20110725
14774	2059	EPS8	epidermal growth factor receptor pathway substrate 8	EPS8	human	2059	waldman	20110725
14775	2064	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	ERBB2	human	2064	waldman	20110725
14776	2065	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	ERBB3	human	2065	waldman	20110725
14777	2066	ERBB4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)	ERBB4	human	2066	waldman	20110725
14778	2078	ERG	v-ets erythroblastosis virus E26 oncogene homolog (avian)	ERG	human	2078	waldman	20110725
14779	2082	ERPL1	endogenous retroviral pol gene-like sequence 1 (clone HLM2)	ERPL1	human	2082	waldman	20110725
14780	2099	ESR1	estrogen receptor 1	ESR1	human	2099	waldman	20110725
14781	2113	ETS1	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	ETS1	human	2113	waldman	20110725
14782	2114	ETS2	v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)	ETS2	human	2114	waldman	20110725
14783	2115	ETV1	ets variant 1	ETV1	human	2115	waldman	20110725
14784	2118	ETV4	ets variant 4	ETV4	human	2118	waldman	20110725
14785	2120	ETV6	ets variant 6	ETV6	human	2120	waldman	20110725
14786	2242	FES	feline sarcoma oncogene	FES	human	2242	waldman	20110725
14787	2246	FGF1	fibroblast growth factor 1 (acidic)	FGF1	human	2246	waldman	20110725
14788	2256	FGF11	fibroblast growth factor 11	FGF11	human	2256	waldman	20110725
14789	2257	FGF12	fibroblast growth factor 12	FGF12	human	2257	waldman	20110725
14790	2258	FGF13	fibroblast growth factor 13	FGF13	human	2258	waldman	20110725
14791	2259	FGF14	fibroblast growth factor 14	FGF14	human	2259	waldman	20110725
14792	2247	FGF2	fibroblast growth factor 2 (basic)	FGF2	human	2247	waldman	20110725
14793	2248	FGF3	fibroblast growth factor 3	FGF3	human	2248	waldman	20110725
14794	2249	FGF4	fibroblast growth factor 4	FGF4	human	2249	waldman	20110725
14795	2250	FGF5	fibroblast growth factor 5	FGF5	human	2250	waldman	20110725
14796	2251	FGF6	fibroblast growth factor 6	FGF6	human	2251	waldman	20110725
14797	2252	FGF7	fibroblast growth factor 7	FGF7	human	2252	waldman	20110725
14798	2253	FGF8	fibroblast growth factor 8 (androgen-induced)	FGF8	human	2253	waldman	20110725
14799	2254	FGF9	fibroblast growth factor 9 (glia-activating factor)	FGF9	human	2254	waldman	20110725
14800	2260	FGFR1	fibroblast growth factor receptor 1	FGFR1	human	2260	waldman	20110725
14801	2263	FGFR2	fibroblast growth factor receptor 2	FGFR2	human	2263	waldman	20110725
14802	2261	FGFR3	fibroblast growth factor receptor 3	FGFR3	human	2261	waldman	20110725
14803	2264	FGFR4	fibroblast growth factor receptor 4	FGFR4	human	2264	waldman	20110725
14804	2268	FGR	Gardner-Rasheed feline sarcoma viral (v-fgr) oncogene homolog	FGR	human	2268	waldman	20110725
14805	2272	FHIT	fragile histidine triad gene	FHIT	human	2272	waldman	20110725
14806	2313	FLI1	Friend leukemia virus integration 1	FLI1	human	2313	waldman	20110725
14807	2321	FLT1	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	FLT1	human	2321	waldman	20110725
14808	2353	FOS	FBJ murine osteosarcoma viral oncogene homolog	FOS	human	2353	waldman	20110725
14809	2354	FOSB	FBJ murine osteosarcoma viral oncogene homolog B	FOSB	human	2354	waldman	20110725
14810	8061	FOSL1	FOS-like antigen 1	FOSL1	human	8061	waldman	20110725
14811	2460	FRA16A	fragile site, folic acid type, rare, fra(16)(p13.11)	FRA16A	human	2460	waldman	20110725
14812	2534	FYN	FYN oncogene related to SRC, FGR, YES	FYN	human	2534	waldman	20110725
14813	2580	GAK	cyclin G associated kinase	GAK	human	2580	waldman	20110725
14814	2619	GAS1	growth arrest-specific 1	GAS1	human	2619	waldman	20110725
14815	2621	GAS6	growth arrest-specific 6	GAS6	human	2621	waldman	20110725
14816	2662	GDF10	growth differentiation factor 10	GDF10	human	2662	waldman	20110725
14817	2736	GLI2	GLI family zinc finger 2	GLI2	human	2736	waldman	20110725
14818	2737	GLI3	GLI family zinc finger 3	GLI3	human	2737	waldman	20110725
14819	2738	GLI4	GLI family zinc finger 4	GLI4	human	2738	waldman	20110725
14820	2765	GML	glycosylphosphatidylinositol anchored molecule like protein	GML	human	2765	waldman	20110725
14821	2885	GRB2	growth factor receptor-bound protein 2	GRB2	human	2885	waldman	20110725
14822	2922	GRP	gastrin-releasing peptide	GRP	human	2922	waldman	20110725
14823	2944	GSTM1	glutathione S-transferase mu 1	GSTM1	human	2944	waldman	20110725
14824	2965	GTF2H1	general transcription factor IIH, polypeptide 1, 62kDa	GTF2H1	human	2965	waldman	20110725
14825	3077	HFE	hemochromatosis	HFE	human	3077	waldman	20110725
14826	3082	HGF	hepatocyte growth factor (hepapoietin A; scatter factor)	HGF	human	3082	waldman	20110725
14827	284459	HKR1	HKR1, GLI-Kruppel zinc finger family member	HKR1	human	284459	waldman	20110725
14828	5513	HPC1	hereditary prostate cancer 1	HPC1	human	5513	waldman	20110725
14829	3250	HPR	haptoglobin-related protein	HPR	human	3250	waldman	20110725
14830	3261	HPV18I2	human papillomavirus (type 18) integration site 2	HPV18I2	human	3261	waldman	20110725
14831	3265	HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	HRAS	human	3265	waldman	20110725
14832	3429	IFI27	interferon, alpha-inducible protein 27	IFI27	human	3429	waldman	20110725
14833	3479	IGF1	insulin-like growth factor 1 (somatomedin C)	IGF1	human	3479	waldman	20110725
14834	3480	IGF1R	insulin-like growth factor 1 receptor	IGF1R	human	3480	waldman	20110725
14835	3481	IGF2	insulin-like growth factor 2 (somatomedin A)	IGF2	human	3481	waldman	20110725
14836	3482	IGF2R	insulin-like growth factor 2 receptor	IGF2R	human	3482	waldman	20110725
14837	3483	IGFALS	insulin-like growth factor binding protein, acid labile subunit	IGFALS	human	3483	waldman	20110725
14838	3484	IGFBP1	insulin-like growth factor binding protein 1	IGFBP1	human	3484	waldman	20110725
14839	3485	IGFBP2	insulin-like growth factor binding protein 2, 36kDa	IGFBP2	human	3485	waldman	20110725
14840	3486	IGFBP3	insulin-like growth factor binding protein 3	IGFBP3	human	3486	waldman	20110725
14841	3488	IGFBP5	insulin-like growth factor binding protein 5	IGFBP5	human	3488	waldman	20110725
